run_id,model_id,diagnostic,domain,arch,scale,distribution,seed,held_out,result,status,notes
maps_mamba_large_noisy_shortest_paths_s2_D2,maps_mamba_large_noisy_shortest_paths_s2,D2,maps,mamba,large,noisy_shortest_paths,2,yes,results/D2_state_equiv/maps_mamba_large_noisy_shortest_paths_s2.json,planned,
maps_mamba_large_noisy_shortest_paths_s2_D3,maps_mamba_large_noisy_shortest_paths_s2,D3,maps,mamba,large,noisy_shortest_paths,2,yes,results/D3_inductive_bias/maps_mamba_large_noisy_shortest_paths_s2.json,planned,
maps_mamba_large_noisy_shortest_paths_s2_D4,maps_mamba_large_noisy_shortest_paths_s2,D4,maps,mamba,large,noisy_shortest_paths,2,yes,results/D4_probing/maps_mamba_large_noisy_shortest_paths_s2.json,planned,
maps_mamba_large_random_walks_s0_D1,maps_mamba_large_random_walks_s0,D1,maps,mamba,large,random_walks,0,yes,results/D1_next_token/maps_mamba_large_random_walks_s0.json,planned,
maps_mamba_large_random_walks_s0_D2,maps_mamba_large_random_walks_s0,D2,maps,mamba,large,random_walks,0,yes,results/D2_state_equiv/maps_mamba_large_random_walks_s0.json,planned,
maps_mamba_large_random_walks_s0_D3,maps_mamba_large_random_walks_s0,D3,maps,mamba,large,random_walks,0,yes,results/D3_inductive_bias/maps_mamba_large_random_walks_s0.json,planned,
maps_mamba_large_random_walks_s0_D4,maps_mamba_large_random_walks_s0,D4,maps,mamba,large,random_walks,0,yes,results/D4_probing/maps_mamba_large_random_walks_s0.json,planned,
maps_mamba_large_random_walks_s1_D1,maps_mamba_large_random_walks_s1,D1,maps,mamba,large,random_walks,1,yes,results/D1_next_token/maps_mamba_large_random_walks_s1.json,planned,
maps_mamba_large_random_walks_s1_D2,maps_mamba_large_random_walks_s1,D2,maps,mamba,large,random_walks,1,yes,results/D2_state_equiv/maps_mamba_large_random_walks_s1.json,planned,
maps_mamba_large_random_walks_s1_D3,maps_mamba_large_random_walks_s1,D3,maps,mamba,large,random_walks,1,yes,results/D3_inductive_bias/maps_mamba_large_random_walks_s1.json,planned,
maps_mamba_large_random_walks_s1_D4,maps_mamba_large_random_walks_s1,D4,maps,mamba,large,random_walks,1,yes,results/D4_probing/maps_mamba_large_random_walks_s1.json,planned,
maps_mamba_large_random_walks_s2_D1,maps_mamba_large_random_walks_s2,D1,maps,mamba,large,random_walks,2,yes,results/D1_next_token/maps_mamba_large_random_walks_s2.json,planned,
maps_mamba_large_random_walks_s2_D2,maps_mamba_large_random_walks_s2,D2,maps,mamba,large,random_walks,2,yes,results/D2_state_equiv/maps_mamba_large_random_walks_s2.json,planned,
maps_mamba_large_random_walks_s2_D3,maps_mamba_large_random_walks_s2,D3,maps,mamba,large,random_walks,2,yes,results/D3_inductive_bias/maps_mamba_large_random_walks_s2.json,planned,
maps_mamba_large_random_walks_s2_D4,maps_mamba_large_random_walks_s2,D4,maps,mamba,large,random_walks,2,yes,results/D4_probing/maps_mamba_large_random_walks_s2.json,planned,
interpreter_transformer_small_random_s0_D1,interpreter_transformer_small_random_s0,D1,interpreter,transformer,small,random,0,yes,results/D1_next_token/interpreter_transformer_small_random_s0.json,planned,
interpreter_transformer_small_random_s0_D2,interpreter_transformer_small_random_s0,D2,interpreter,transformer,small,random,0,yes,results/D2_state_equiv/interpreter_transformer_small_random_s0.json,planned,
interpreter_transformer_small_random_s0_D3,interpreter_transformer_small_random_s0,D3,interpreter,transformer,small,random,0,yes,results/D3_inductive_bias/interpreter_transformer_small_random_s0.json,planned,
interpreter_transformer_small_random_s0_D4,interpreter_transformer_small_random_s0,D4,interpreter,transformer,small,random,0,yes,results/D4_probing/interpreter_transformer_small_random_s0.json,planned,
interpreter_transformer_small_random_s1_D1,interpreter_transformer_small_random_s1,D1,interpreter,transformer,small,random,1,yes,results/D1_next_token/interpreter_transformer_small_random_s1.json,planned,
interpreter_transformer_small_random_s1_D2,interpreter_transformer_small_random_s1,D2,interpreter,transformer,small,random,1,yes,results/D2_state_equiv/interpreter_transformer_small_random_s1.json,planned,
interpreter_transformer_small_random_s1_D3,interpreter_transformer_small_random_s1,D3,interpreter,transformer,small,random,1,yes,results/D3_inductive_bias/interpreter_transformer_small_random_s1.json,planned,
interpreter_transformer_small_random_s1_D4,interpreter_transformer_small_random_s1,D4,interpreter,transformer,small,random,1,yes,results/D4_probing/interpreter_transformer_small_random_s1.json,planned,
interpreter_transformer_small_random_s2_D1,interpreter_transformer_small_random_s2,D1,interpreter,transformer,small,random,2,yes,results/D1_next_token/interpreter_transformer_small_random_s2.json,planned,
interpreter_transformer_small_random_s2_D2,interpreter_transformer_small_random_s2,D2,interpreter,transformer,small,random,2,yes,results/D2_state_equiv/interpreter_transformer_small_random_s2.json,planned,
interpreter_transformer_small_random_s2_D3,interpreter_transformer_small_random_s2,D3,interpreter,transformer,small,random,2,yes,results/D3_inductive_bias/interpreter_transformer_small_random_s2.json,planned,
interpreter_transformer_small_random_s2_D4,interpreter_transformer_small_random_s2,D4,interpreter,transformer,small,random,2,yes,results/D4_probing/interpreter_transformer_small_random_s2.json,planned,
interpreter_transformer_small_structured_short_s0_D1,interpreter_transformer_small_structured_short_s0,D1,interpreter,transformer,small,structured_short,0,yes,results/D1_next_token/interpreter_transformer_small_structured_short_s0.json,planned,
interpreter_transformer_small_structured_short_s0_D2,interpreter_transformer_small_structured_short_s0,D2,interpreter,transformer,small,structured_short,0,yes,results/D2_state_equiv/interpreter_transformer_small_structured_short_s0.json,planned,
interpreter_transformer_small_structured_short_s0_D3,interpreter_transformer_small_structured_short_s0,D3,interpreter,transformer,small,structured_short,0,yes,results/D3_inductive_bias/interpreter_transformer_small_structured_short_s0.json,planned,
interpreter_transformer_small_structured_short_s0_D4,interpreter_transformer_small_structured_short_s0,D4,interpreter,transformer,small,structured_short,0,yes,results/D4_probing/interpreter_transformer_small_structured_short_s0.json,planned,
interpreter_transformer_small_structured_short_s1_D1,interpreter_transformer_small_structured_short_s1,D1,interpreter,transformer,small,structured_short,1,yes,results/D1_next_token/interpreter_transformer_small_structured_short_s1.json,planned,
interpreter_transformer_small_structured_short_s1_D2,interpreter_transformer_small_structured_short_s1,D2,interpreter,transformer,small,structured_short,1,yes,results/D2_state_equiv/interpreter_transformer_small_structured_short_s1.json,planned,
interpreter_transformer_small_structured_short_s1_D3,interpreter_transformer_small_structured_short_s1,D3,interpreter,transformer,small,structured_short,1,yes,results/D3_inductive_bias/interpreter_transformer_small_structured_short_s1.json,planned,
interpreter_transformer_small_structured_short_s1_D4,interpreter_transformer_small_structured_short_s1,D4,interpreter,transformer,small,structured_short,1,yes,results/D4_probing/interpreter_transformer_small_structured_short_s1.json,planned,
interpreter_transformer_small_structured_short_s2_D1,interpreter_transformer_small_structured_short_s2,D1,interpreter,transformer,small,structured_short,2,yes,results/D1_next_token/interpreter_transformer_small_structured_short_s2.json,planned,
interpreter_transformer_small_structured_short_s2_D2,interpreter_transformer_small_structured_short_s2,D2,interpreter,transformer,small,structured_short,2,yes,results/D2_state_equiv/interpreter_transformer_small_structured_short_s2.json,planned,
interpreter_transformer_small_structured_short_s2_D3,interpreter_transformer_small_structured_short_s2,D3,interpreter,transformer,small,structured_short,2,yes,results/D3_inductive_bias/interpreter_transformer_small_structured_short_s2.json,planned,
interpreter_transformer_small_structured_short_s2_D4,interpreter_transformer_small_structured_short_s2,D4,interpreter,transformer,small,structured_short,2,yes,results/D4_probing/interpreter_transformer_small_structured_short_s2.json,planned,
interpreter_transformer_small_structured_long_s0_D1,interpreter_transformer_small_structured_long_s0,D1,interpreter,transformer,small,structured_long,0,yes,results/D1_next_token/interpreter_transformer_small_structured_long_s0.json,planned,
interpreter_transformer_small_structured_long_s0_D2,interpreter_transformer_small_structured_long_s0,D2,interpreter,transformer,small,structured_long,0,yes,results/D2_state_equiv/interpreter_transformer_small_structured_long_s0.json,planned,
interpreter_transformer_small_structured_long_s0_D3,interpreter_transformer_small_structured_long_s0,D3,interpreter,transformer,small,structured_long,0,yes,results/D3_inductive_bias/interpreter_transformer_small_structured_long_s0.json,planned,
interpreter_transformer_small_structured_long_s0_D4,interpreter_transformer_small_structured_long_s0,D4,interpreter,transformer,small,structured_long,0,yes,results/D4_probing/interpreter_transformer_small_structured_long_s0.json,planned,
interpreter_transformer_small_structured_long_s1_D1,interpreter_transformer_small_structured_long_s1,D1,interpreter,transformer,small,structured_long,1,yes,results/D1_next_token/interpreter_transformer_small_structured_long_s1.json,planned,
interpreter_transformer_small_structured_long_s1_D2,interpreter_transformer_small_structured_long_s1,D2,interpreter,transformer,small,structured_long,1,yes,results/D2_state_equiv/interpreter_transformer_small_structured_long_s1.json,planned,
interpreter_transformer_small_structured_long_s1_D3,interpreter_transformer_small_structured_long_s1,D3,interpreter,transformer,small,structured_long,1,yes,results/D3_inductive_bias/interpreter_transformer_small_structured_long_s1.json,planned,
interpreter_transformer_small_structured_long_s1_D4,interpreter_transformer_small_structured_long_s1,D4,interpreter,transformer,small,structured_long,1,yes,results/D4_probing/interpreter_transformer_small_structured_long_s1.json,planned,
interpreter_transformer_small_structured_long_s2_D1,interpreter_transformer_small_structured_long_s2,D1,interpreter,transformer,small,structured_long,2,yes,results/D1_next_token/interpreter_transformer_small_structured_long_s2.json,planned,
interpreter_transformer_small_structured_long_s2_D2,interpreter_transformer_small_structured_long_s2,D2,interpreter,transformer,small,structured_long,2,yes,results/D2_state_equiv/interpreter_transformer_small_structured_long_s2.json,planned,
interpreter_transformer_small_structured_long_s2_D3,interpreter_transformer_small_structured_long_s2,D3,interpreter,transformer,small,structured_long,2,yes,results/D3_inductive_bias/interpreter_transformer_small_structured_long_s2.json,planned,
interpreter_transformer_small_structured_long_s2_D4,interpreter_transformer_small_structured_long_s2,D4,interpreter,transformer,small,structured_long,2,yes,results/D4_probing/interpreter_transformer_small_structured_long_s2.json,planned,
interpreter_transformer_medium_random_s0_D1,interpreter_transformer_medium_random_s0,D1,interpreter,transformer,medium,random,0,yes,results/D1_next_token/interpreter_transformer_medium_random_s0.json,planned,
interpreter_transformer_medium_random_s0_D2,interpreter_transformer_medium_random_s0,D2,interpreter,transformer,medium,random,0,yes,results/D2_state_equiv/interpreter_transformer_medium_random_s0.json,planned,
interpreter_transformer_medium_random_s0_D3,interpreter_transformer_medium_random_s0,D3,interpreter,transformer,medium,random,0,yes,results/D3_inductive_bias/interpreter_transformer_medium_random_s0.json,planned,
interpreter_transformer_medium_random_s0_D4,interpreter_transformer_medium_random_s0,D4,interpreter,transformer,medium,random,0,yes,results/D4_probing/interpreter_transformer_medium_random_s0.json,planned,
interpreter_transformer_medium_random_s1_D1,interpreter_transformer_medium_random_s1,D1,interpreter,transformer,medium,random,1,yes,results/D1_next_token/interpreter_transformer_medium_random_s1.json,planned,
interpreter_transformer_medium_random_s1_D2,interpreter_transformer_medium_random_s1,D2,interpreter,transformer,medium,random,1,yes,results/D2_state_equiv/interpreter_transformer_medium_random_s1.json,planned,
interpreter_transformer_medium_random_s1_D3,interpreter_transformer_medium_random_s1,D3,interpreter,transformer,medium,random,1,yes,results/D3_inductive_bias/interpreter_transformer_medium_random_s1.json,planned,
interpreter_transformer_medium_random_s1_D4,interpreter_transformer_medium_random_s1,D4,interpreter,transformer,medium,random,1,yes,results/D4_probing/interpreter_transformer_medium_random_s1.json,planned,
interpreter_transformer_medium_random_s2_D1,interpreter_transformer_medium_random_s2,D1,interpreter,transformer,medium,random,2,yes,results/D1_next_token/interpreter_transformer_medium_random_s2.json,planned,
interpreter_transformer_medium_random_s2_D2,interpreter_transformer_medium_random_s2,D2,interpreter,transformer,medium,random,2,yes,results/D2_state_equiv/interpreter_transformer_medium_random_s2.json,planned,
interpreter_transformer_medium_random_s2_D3,interpreter_transformer_medium_random_s2,D3,interpreter,transformer,medium,random,2,yes,results/D3_inductive_bias/interpreter_transformer_medium_random_s2.json,planned,
interpreter_transformer_medium_random_s2_D4,interpreter_transformer_medium_random_s2,D4,interpreter,transformer,medium,random,2,yes,results/D4_probing/interpreter_transformer_medium_random_s2.json,planned,
interpreter_transformer_medium_structured_short_s0_D1,interpreter_transformer_medium_structured_short_s0,D1,interpreter,transformer,medium,structured_short,0,yes,results/D1_next_token/interpreter_transformer_medium_structured_short_s0.json,planned,
interpreter_transformer_medium_structured_short_s0_D2,interpreter_transformer_medium_structured_short_s0,D2,interpreter,transformer,medium,structured_short,0,yes,results/D2_state_equiv/interpreter_transformer_medium_structured_short_s0.json,planned,
interpreter_transformer_medium_structured_short_s0_D3,interpreter_transformer_medium_structured_short_s0,D3,interpreter,transformer,medium,structured_short,0,yes,results/D3_inductive_bias/interpreter_transformer_medium_structured_short_s0.json,planned,
interpreter_transformer_medium_structured_short_s0_D4,interpreter_transformer_medium_structured_short_s0,D4,interpreter,transformer,medium,structured_short,0,yes,results/D4_probing/interpreter_transformer_medium_structured_short_s0.json,planned,
interpreter_transformer_medium_structured_short_s1_D1,interpreter_transformer_medium_structured_short_s1,D1,interpreter,transformer,medium,structured_short,1,yes,results/D1_next_token/interpreter_transformer_medium_structured_short_s1.json,planned,
interpreter_transformer_medium_structured_short_s1_D2,interpreter_transformer_medium_structured_short_s1,D2,interpreter,transformer,medium,structured_short,1,yes,results/D2_state_equiv/interpreter_transformer_medium_structured_short_s1.json,planned,
interpreter_transformer_medium_structured_short_s1_D3,interpreter_transformer_medium_structured_short_s1,D3,interpreter,transformer,medium,structured_short,1,yes,results/D3_inductive_bias/interpreter_transformer_medium_structured_short_s1.json,planned,
interpreter_transformer_medium_structured_short_s1_D4,interpreter_transformer_medium_structured_short_s1,D4,interpreter,transformer,medium,structured_short,1,yes,results/D4_probing/interpreter_transformer_medium_structured_short_s1.json,planned,
interpreter_transformer_medium_structured_short_s2_D1,interpreter_transformer_medium_structured_short_s2,D1,interpreter,transformer,medium,structured_short,2,yes,results/D1_next_token/interpreter_transformer_medium_structured_short_s2.json,planned,
interpreter_transformer_medium_structured_short_s2_D2,interpreter_transformer_medium_structured_short_s2,D2,interpreter,transformer,medium,structured_short,2,yes,results/D2_state_equiv/interpreter_transformer_medium_structured_short_s2.json,planned,
interpreter_transformer_medium_structured_short_s2_D3,interpreter_transformer_medium_structured_short_s2,D3,interpreter,transformer,medium,structured_short,2,yes,results/D3_inductive_bias/interpreter_transformer_medium_structured_short_s2.json,planned,
interpreter_transformer_medium_structured_short_s2_D4,interpreter_transformer_medium_structured_short_s2,D4,interpreter,transformer,medium,structured_short,2,yes,results/D4_probing/interpreter_transformer_medium_structured_short_s2.json,planned,
interpreter_transformer_medium_structured_long_s0_D1,interpreter_transformer_medium_structured_long_s0,D1,interpreter,transformer,medium,structured_long,0,yes,results/D1_next_token/interpreter_transformer_medium_structured_long_s0.json,planned,
interpreter_transformer_medium_structured_long_s0_D2,interpreter_transformer_medium_structured_long_s0,D2,interpreter,transformer,medium,structured_long,0,yes,results/D2_state_equiv/interpreter_transformer_medium_structured_long_s0.json,planned,
interpreter_transformer_medium_structured_long_s0_D3,interpreter_transformer_medium_structured_long_s0,D3,interpreter,transformer,medium,structured_long,0,yes,results/D3_inductive_bias/interpreter_transformer_medium_structured_long_s0.json,planned,
interpreter_transformer_medium_structured_long_s0_D4,interpreter_transformer_medium_structured_long_s0,D4,interpreter,transformer,medium,structured_long,0,yes,results/D4_probing/interpreter_transformer_medium_structured_long_s0.json,planned,
interpreter_transformer_medium_structured_long_s1_D1,interpreter_transformer_medium_structured_long_s1,D1,interpreter,transformer,medium,structured_long,1,yes,results/D1_next_token/interpreter_transformer_medium_structured_long_s1.json,planned,
interpreter_transformer_medium_structured_long_s1_D2,interpreter_transformer_medium_structured_long_s1,D2,interpreter,transformer,medium,structured_long,1,yes,results/D2_state_equiv/interpreter_transformer_medium_structured_long_s1.json,planned,
interpreter_transformer_medium_structured_long_s1_D3,interpreter_transformer_medium_structured_long_s1,D3,interpreter,transformer,medium,structured_long,1,yes,results/D3_inductive_bias/interpreter_transformer_medium_structured_long_s1.json,planned,
interpreter_transformer_medium_structured_long_s1_D4,interpreter_transformer_medium_structured_long_s1,D4,interpreter,transformer,medium,structured_long,1,yes,results/D4_probing/interpreter_transformer_medium_structured_long_s1.json,planned,
interpreter_transformer_medium_structured_long_s2_D1,interpreter_transformer_medium_structured_long_s2,D1,interpreter,transformer,medium,structured_long,2,yes,results/D1_next_token/interpreter_transformer_medium_structured_long_s2.json,planned,
interpreter_transformer_medium_structured_long_s2_D2,interpreter_transformer_medium_structured_long_s2,D2,interpreter,transformer,medium,structured_long,2,yes,results/D2_state_equiv/interpreter_transformer_medium_structured_long_s2.json,planned,
interpreter_transformer_medium_structured_long_s2_D3,interpreter_transformer_medium_structured_long_s2,D3,interpreter,transformer,medium,structured_long,2,yes,results/D3_inductive_bias/interpreter_transformer_medium_structured_long_s2.json,planned,
